,dropoff_community_area,end_hour,cal_day_desc,average_speed,total_trips,avg_trips
3538,70,5,Weekend/Holidays,45.82386075949367,13,0.11206896551724138
3539,70,15,Weekend/Holidays,26.921926971463634,79,0.6810344827586207
3540,9,10,Weekend/Holidays,35.69685587615379,30,0.25862068965517243
3541,58,13,Weekend/Holidays,30.005261791086525,40,0.3448275862068966
3542,45,22,Weekend/Holidays,24.97823429541596,19,0.16379310344827586
3543,53,13,Weekend/Holidays,32.56598665752229,68,0.5862068965517241
3544,47,20,Weekend/Holidays,44.54336599914785,9,0.07758620689655173
3545,66,4,Weekend/Holidays,39.855590104792995,13,0.11206896551724138
3546,75,19,Weekend/Holidays,43.8804144589662,43,0.3706896551724138
3547,40,3,Weekend/Holidays,29.109666750187923,26,0.22413793103448276
3548,50,6,Weekdays,61.06910307234885,18,0.15517241379310345
3549,38,5,Weekdays,32.51090015128593,49,0.4224137931034483
3550,68,12,Weekend/Holidays,27.62446568436723,107,0.9224137931034483
3551,44,2,Weekdays,43.073254932799536,50,0.43103448275862066
3552,68,1,Weekend/Holidays,13.694237704918029,33,0.28448275862068967
3553,73,19,Weekend/Holidays,34.93341151359772,57,0.49137931034482757
3554,61,13,Weekend/Holidays,25.72995118487619,71,0.6120689655172413
3555,75,1,Weekdays,55.90323135305772,62,0.5344827586206896
3556,52,12,Weekdays,36.07577782795213,42,0.3620689655172414
3557,47,12,Weekend/Holidays,36.62360786928977,12,0.10344827586206896
3558,57,4,Weekend/Holidays,47.7831451105269,28,0.2413793103448276
3559,62,15,Weekend/Holidays,21.41973766396003,16,0.13793103448275862
3560,50,23,Weekdays,55.655825513045286,33,0.28448275862068967
3561,9,2,Weekdays,38.35604864407882,47,0.4051724137931034
3562,67,22,Weekend/Holidays,35.019679371483164,31,0.2672413793103448
3563,74,7,Weekdays,36.10316351225567,11,0.09482758620689655
3564,62,19,Weekend/Holidays,23.312189573459722,15,0.12931034482758622
3565,54,15,Weekend/Holidays,47.900672016048134,20,0.1724137931034483
3566,51,10,Weekend/Holidays,33.048057980842586,48,0.41379310344827586
3567,75,4,Weekend/Holidays,47.48774558724957,8,0.06896551724137931
3568,18,4,Weekdays,27.002761404925316,10,0.08620689655172414
3569,45,16,Weekend/Holidays,32.67855536827636,51,0.4396551724137931
3570,46,0,Weekend/Holidays,38.699875019052,37,0.31896551724137934
3571,65,5,Weekend/Holidays,39.700175724733,14,0.1206896551724138
3572,67,15,Weekend/Holidays,30.312985023436603,77,0.6637931034482759
3573,46,22,Weekend/Holidays,33.04930040035286,51,0.4396551724137931
3574,64,14,Weekend/Holidays,35.214289439374184,61,0.5258620689655172
3575,48,23,Weekdays,39.500175309881456,20,0.1724137931034483
3576,68,5,Weekend/Holidays,42.35856811906954,51,0.4396551724137931
3577,74,2,Weekend/Holidays,46.85421544617295,17,0.14655172413793102
3578,62,10,Weekend/Holidays,34.75279679734953,11,0.09482758620689655
3579,57,22,Weekend/Holidays,15.037934132051456,32,0.27586206896551724
3580,18,3,Weekend/Holidays,30.35108378491038,25,0.21551724137931033
3581,62,23,Weekend/Holidays,36.05883317345427,15,0.12931034482758622
3582,37,12,Weekend/Holidays,38.09203857665446,73,0.6293103448275862
3583,45,6,Weekdays,37.166471865594865,33,0.28448275862068967
3584,65,1,Weekdays,45.471815878378386,54,0.46551724137931033
3585,37,5,Weekend/Holidays,59.22403720930232,17,0.14655172413793102
3586,51,15,Weekend/Holidays,39.23324095041741,48,0.41379310344827586
3587,63,23,Weekend/Holidays,26.45531005960346,30,0.25862068965517243
3588,62,4,Weekdays,26.957605075337035,13,0.11206896551724138
3589,62,13,Weekend/Holidays,31.037463368889924,17,0.14655172413793102
3590,18,16,Weekend/Holidays,26.209167974882256,17,0.14655172413793102
3591,65,1,Weekend/Holidays,41.79418743768695,20,0.1724137931034483
3592,72,13,Weekend/Holidays,37.18453058453182,50,0.43103448275862066
3593,51,16,Weekend/Holidays,29.845902690131467,45,0.3879310344827586
3594,44,1,Weekend/Holidays,42.553905970682884,54,0.46551724137931033
3595,49,21,Weekend/Holidays,45.24216434499833,67,0.5775862068965517
3596,73,18,Weekend/Holidays,38.01577819600257,61,0.5258620689655172
3597,74,9,Weekdays,32.81241784433156,29,0.25
3598,40,0,Weekend/Holidays,38.166619389358345,38,0.3275862068965517
3599,57,1,Weekend/Holidays,33.994891676168756,13,0.11206896551724138
3600,66,18,Weekend/Holidays,23.22870235151108,66,0.5689655172413793
3601,49,4,Weekdays,36.64614833963015,38,0.3275862068965517
3602,49,1,Weekend/Holidays,52.022452442159384,41,0.35344827586206895
3603,74,6,Weekdays,58.836686746987944,13,0.11206896551724138
3604,18,10,Weekend/Holidays,25.699574510787762,14,0.1206896551724138
3605,9,7,Weekdays,31.386665687642267,25,0.21551724137931033
3606,63,5,Weekend/Holidays,41.6860883797054,22,0.1896551724137931
3607,66,7,Weekend/Holidays,38.19099744245525,21,0.1810344827586207
3608,26,3,Weekdays,30.80974930362117,20,0.1724137931034483
3609,55,23,Weekend/Holidays,38.62530798479088,2,0.017241379310344827
3610,67,7,Weekdays,36.14645651409879,33,0.28448275862068967
3611,52,5,Weekend/Holidays,55.57855498213576,5,0.04310344827586207
3612,52,9,Weekdays,35.94032246506629,9,0.07758620689655173
3613,48,1,Weekdays,26.615898212662835,11,0.09482758620689655
3614,26,8,Weekend/Holidays,46.88919666458096,73,0.6293103448275862
3615,74,16,Weekend/Holidays,33.888161624283846,18,0.15517241379310345
3616,65,17,Weekend/Holidays,32.00344594434857,31,0.2672413793103448
3617,45,3,Weekend/Holidays,44.028512911843286,12,0.10344827586206896
3618,65,9,Weekend/Holidays,30.857558214938393,21,0.1810344827586207
3619,63,9,Weekend/Holidays,30.803128491620107,15,0.12931034482758622
3620,75,0,Weekdays,50.995099095487454,42,0.3620689655172414
3621,74,21,Weekend/Holidays,49.43807113080708,14,0.1206896551724138
3622,47,16,Weekend/Holidays,34.89992338530067,12,0.10344827586206896
3623,63,6,Weekend/Holidays,56.79623193844999,4,0.034482758620689655
3624,54,21,Weekend/Holidays,56.3470780399274,10,0.08620689655172414
3625,52,19,Weekdays,27.718759932265215,25,0.21551724137931033
3626,55,15,Weekend/Holidays,41.370348502052586,8,0.06896551724137931
3627,52,10,Weekdays,38.39211123034574,14,0.1206896551724138
3628,65,0,Weekend/Holidays,26.698448900700658,22,0.1896551724137931
3629,46,21,Weekend/Holidays,29.908476755348335,59,0.5086206896551724
3630,64,3,Weekend/Holidays,40.53689311232817,24,0.20689655172413793
3631,67,3,Weekdays,35.38768339368857,18,0.15517241379310345
3632,51,7,Weekend/Holidays,60.6195618269588,20,0.1724137931034483
3633,51,6,Weekend/Holidays,55.858977840399646,14,0.1206896551724138
3634,67,0,Weekend/Holidays,33.082141569750895,39,0.33620689655172414
3635,47,2,Weekdays,21.269724770642203,3,0.02586206896551724
3636,62,23,Weekdays,35.42687199643796,45,0.3879310344827586
3637,52,20,Weekdays,35.06437751004016,17,0.14655172413793102
3638,58,11,Weekend/Holidays,33.53453197588218,32,0.27586206896551724
3639,66,2,Weekend/Holidays,38.96760584958218,19,0.16379310344827586
3640,9,3,Weekend/Holidays,42.7192766497462,57,0.49137931034482757
3641,70,1,Weekdays,31.54326532511342,66,0.5689655172413793
3642,36,0,Weekend/Holidays,39.912428027519866,52,0.4482758620689655
3643,74,5,Weekdays,28.839876923076922,5,0.04310344827586207
3644,73,2,Weekend/Holidays,52.53131851851852,17,0.14655172413793102
3645,52,14,Weekdays,31.04435099013365,30,0.25862068965517243
3646,58,7,Weekdays,26.398909090909097,34,0.29310344827586204
3647,26,3,Weekend/Holidays,28.660692733642218,35,0.3017241379310345
3648,45,4,Weekdays,16.398297446169256,8,0.06896551724137931
3649,74,3,Weekdays,54.585899999999995,6,0.05172413793103448
3650,65,15,Weekend/Holidays,17.419217235188512,38,0.3275862068965517
3651,53,4,Weekdays,6.966849282523993,12,0.10344827586206896
3652,52,8,Weekdays,21.321831325301204,7,0.0603448275862069
3653,26,7,Weekend/Holidays,51.48084692447991,42,0.3620689655172414
3654,9,6,Weekdays,32.30547887745931,32,0.27586206896551724
3655,55,1,Weekend/Holidays,38.408846005403326,4,0.034482758620689655
3656,51,1,Weekend/Holidays,35.62310050008067,10,0.08620689655172414
3657,51,2,Weekdays,16.6905229500072,14,0.1206896551724138
3658,52,11,Weekend/Holidays,42.86036128585445,7,0.0603448275862069
3659,55,10,Weekdays,53.67519631933914,13,0.11206896551724138
3660,54,0,Weekdays,60.31052781740371,11,0.09482758620689655
3661,48,0,Weekend/Holidays,42.8457436539149,16,0.13793103448275862
3662,71,5,Weekend/Holidays,42.900793580026765,21,0.1810344827586207
3663,55,3,Weekdays,73.4807319587629,3,0.02586206896551724
3664,75,5,Weekdays,56.29572151435712,25,0.21551724137931033
3665,70,6,Weekdays,32.2705777901089,27,0.23275862068965517
3666,62,1,Weekend/Holidays,44.50668992132997,19,0.16379310344827586
3667,57,11,Weekend/Holidays,32.87099029660725,23,0.19827586206896552
3668,49,2,Weekend/Holidays,50.53468029518266,16,0.13793103448275862
3669,74,9,Weekend/Holidays,7.038939778341566,7,0.0603448275862069
3670,54,6,Weekdays,53.81730994152047,7,0.0603448275862069
3671,59,13,Weekend/Holidays,8.842451917033314,34,0.29310344827586204
3672,47,1,Weekdays,31.797795738427624,4,0.034482758620689655
3673,52,18,Weekend/Holidays,42.3093304535637,11,0.09482758620689655
3674,51,2,Weekend/Holidays,64.89107175022515,6,0.05172413793103448
3675,53,4,Weekend/Holidays,52.86060845070422,6,0.05172413793103448
3676,74,6,Weekend/Holidays,46.89229491173417,6,0.05172413793103448
3677,52,11,Weekdays,37.207070070943516,24,0.20689655172413793
3678,55,14,Weekend/Holidays,65.49951219512197,4,0.034482758620689655
3679,74,7,Weekend/Holidays,60.54429184549357,5,0.04310344827586207
3680,55,7,Weekend/Holidays,33.59616613418531,2,0.017241379310344827
3681,46,3,Weekdays,35.704778967867576,24,0.20689655172413793
3682,54,5,Weekdays,47.643969972067055,9,0.07758620689655173
3683,55,21,Weekend/Holidays,54.29498541859307,10,0.08620689655172414
3684,74,13,Weekend/Holidays,24.557630769230776,13,0.11206896551724138
3685,65,6,Weekend/Holidays,50.02910714285714,10,0.08620689655172414
3686,48,2,Weekdays,40.92819947254855,9,0.07758620689655173
3687,52,19,Weekend/Holidays,24.399991264468227,7,0.0603448275862069
3688,47,11,Weekend/Holidays,28.58848012470772,13,0.11206896551724138
3689,74,12,Weekdays,34.847941468057265,33,0.28448275862068967
3690,52,23,Weekend/Holidays,40.61628653295129,6,0.05172413793103448
3691,74,3,Weekend/Holidays,46.35207692307693,12,0.10344827586206896
3692,50,6,Weekend/Holidays,66.31303850280129,15,0.12931034482758622
3693,74,4,Weekend/Holidays,55.98968213483574,14,0.1206896551724138
3694,74,8,Weekend/Holidays,57.919376995561095,9,0.07758620689655173
3695,45,6,Weekend/Holidays,33.057243012790146,9,0.07758620689655173
3696,45,5,Weekend/Holidays,35.93542600896861,7,0.0603448275862069
3697,55,2,Weekend/Holidays,68.86291748142355,2,0.017241379310344827
3698,18,5,Weekdays,27.401545928455878,11,0.09482758620689655
3699,62,7,Weekend/Holidays,56.19869795609387,4,0.034482758620689655
3700,62,8,Weekend/Holidays,47.94863557257223,11,0.09482758620689655
3701,47,1,Weekend/Holidays,19.355844155844157,1,0.008620689655172414
3702,52,4,Weekdays,2.2878947368421056,1,0.008620689655172414
3703,36,7,Weekend/Holidays,39.30113479724316,17,0.14655172413793102
3704,50,2,Weekdays,10.172153464215544,11,0.09482758620689655
3705,74,10,Weekend/Holidays,38.9896564417178,11,0.09482758620689655
3706,47,17,Weekend/Holidays,42.90742305371153,9,0.07758620689655173
3707,55,11,Weekend/Holidays,42.828849557522126,4,0.034482758620689655
3708,55,18,Weekend/Holidays,41.28810810810811,7,0.0603448275862069
3709,47,5,Weekend/Holidays,36.554970297029705,2,0.017241379310344827
3710,52,7,Weekdays,30.52950867052023,3,0.02586206896551724
3711,53,5,Weekend/Holidays,44.80535709069666,7,0.0603448275862069
3712,55,4,Weekend/Holidays,25.061188651894806,2,0.017241379310344827
3713,74,5,Weekend/Holidays,66.33837623762376,4,0.034482758620689655
3714,55,6,Weekend/Holidays,88.21532136653155,2,0.017241379310344827
3715,47,3,Weekend/Holidays,2.466382978723404,1,0.008620689655172414
3716,54,3,Weekend/Holidays,86.42901763224184,1,0.008620689655172414
3717,47,4,Weekend/Holidays,54.99565513882125,2,0.017241379310344827
3718,54,4,Weekend/Holidays,101.26085603112841,1,0.008620689655172414
3719,47,21,Weekend/Holidays,52.93703749231715,1,0.008620689655172414
3720,52,6,Weekdays,37.43044092570036,2,0.017241379310344827
3721,47,23,Weekend/Holidays,38.63999999999999,1,0.008620689655172414
3722,47,22,Weekend/Holidays,34.945639024390246,1,0.008620689655172414
3723,50,4,Weekend/Holidays,65.02720858895705,1,0.008620689655172414
3724,28,13,Weekdays,17.43872402339837,88834,765.8103448275862
3725,8,3,Weekend/Holidays,16.079107990395777,39863,343.6465517241379
3726,8,14,Weekdays,20.559212085376966,210732,1816.655172413793
3727,8,12,Weekdays,20.337863452105537,222117,1914.801724137931
3728,8,20,Weekdays,23.342120348594033,202322,1744.155172413793
3729,53,12,Weekdays,38.489919282057336,237,2.043103448275862
3730,28,11,Weekdays,20.21255745314887,71495,616.3362068965517
3731,6,23,Weekdays,29.990670824222246,25040,215.86206896551724
3732,28,16,Weekdays,14.054902447156413,124448,1072.8275862068965
3733,8,17,Weekdays,14.925990876768623,259729,2239.043103448276
3734,8,10,Weekdays,18.3665566560809,170794,1472.3620689655172
3735,33,19,Weekdays,19.70576720042434,24392,210.27586206896552
3736,7,3,Weekdays,26.917054658875344,2271,19.57758620689655
3737,32,19,Weekdays,18.831490927133057,137241,1183.1120689655172
3738,13,15,Weekend/Holidays,20.1739226519337,228,1.9655172413793103
3739,6,19,Weekdays,21.374624675752138,39889,343.87068965517244
3740,22,15,Weekdays,23.79256264480147,4651,40.0948275862069
3741,10,0,Weekdays,39.34306374835463,697,6.008620689655173
3742,4,8,Weekdays,19.595786003770797,2121,18.28448275862069
3743,32,9,Weekdays,14.286441390961498,266226,2295.051724137931
3744,3,11,Weekdays,22.391742400238044,5687,49.025862068965516
3745,8,23,Weekdays,26.073541726001533,110763,954.8534482758621
3746,8,13,Weekend/Holidays,21.82355020459548,58569,504.9051724137931
3747,8,16,Weekdays,18.059981989692194,228036,1965.8275862068965
3748,7,3,Weekend/Holidays,19.863091505697472,10737,92.5603448275862
3749,7,12,Weekend/Holidays,23.42009877107741,6953,59.939655172413794
3750,7,15,Weekdays,22.091771509059196,22767,196.26724137931035
3751,7,21,Weekdays,27.177434603930855,37545,323.66379310344826
3752,10,1,Weekdays,39.56054526048175,494,4.258620689655173
3753,4,2,Weekend/Holidays,25.79041756700192,1295,11.163793103448276
3754,31,2,Weekend/Holidays,28.91178597128415,825,7.112068965517241
3755,34,1,Weekend/Holidays,30.709693812519046,297,2.560344827586207
3756,59,2,Weekend/Holidays,28.98975245325688,72,0.6206896551724138
3757,16,1,Weekend/Holidays,28.791913703799914,1510,13.017241379310345
3758,16,0,Weekend/Holidays,28.910584904380045,1543,13.301724137931034
3759,20,3,Weekend/Holidays,22.577171802448294,197,1.6982758620689655
3760,2,11,Weekend/Holidays,14.87008804213345,829,7.146551724137931
3761,77,15,Weekend/Holidays,24.66024331821585,2133,18.387931034482758
3762,77,12,Weekdays,25.1414805640244,5070,43.706896551724135
3763,13,0,Weekdays,32.85314454075922,409,3.5258620689655173
3764,15,5,Weekdays,22.61054539708832,356,3.0689655172413794
3765,15,15,Weekend/Holidays,30.223676619742633,442,3.810344827586207
3766,22,4,Weekdays,29.610788531680683,1279,11.025862068965518
3767,41,15,Weekdays,29.476720295805453,3962,34.1551724137931
3768,28,15,Weekdays,16.116876543942965,97208,838.0
3769,28,17,Weekdays,11.730203080997251,141679,1221.3706896551723
3770,76,15,Weekdays,29.80734003137541,32953,284.07758620689657
3771,43,16,Weekdays,27.981354422655077,1080,9.310344827586206
3772,39,13,Weekdays,29.948936995516743,1320,11.379310344827585
3773,36,9,Weekdays,29.54443768996961,168,1.4482758620689655
3774,38,7,Weekdays,17.080821025444965,408,3.5172413793103448
3775,14,15,Weekend/Holidays,20.353946973457006,513,4.422413793103448
3776,3,8,Weekdays,14.682319067898558,4902,42.258620689655174
3777,32,1,Weekdays,35.87765127278909,14786,127.46551724137932
3778,77,0,Weekend/Holidays,29.979690469725757,2667,22.99137931034483
3779,52,7,Weekend/Holidays,76.07541432019309,2,0.017241379310344827
3780,45,12,Weekend/Holidays,25.32821860680636,42,0.3620689655172414
3781,48,15,Weekdays,28.174010159171683,227,1.956896551724138
3782,33,13,Weekdays,24.729765621669603,19891,171.47413793103448
3783,33,16,Weekdays,20.181502297329207,19625,169.18103448275863
3784,33,16,Weekend/Holidays,21.236956877955702,8103,69.85344827586206
3785,33,7,Weekend/Holidays,28.247799986422667,4087,35.23275862068966
3786,33,10,Weekdays,21.74621936892953,24322,209.67241379310346
3787,28,23,Weekend/Holidays,23.656118774114134,10747,92.64655172413794
3788,56,4,Weekdays,53.278622807949475,1961,16.905172413793103
3789,32,0,Weekdays,33.44513751413773,25688,221.44827586206895
3790,32,22,Weekend/Holidays,27.85294893160161,25311,218.19827586206895
3791,7,16,Weekend/Holidays,21.686319179760943,9729,83.87068965517241
3792,7,23,Weekend/Holidays,26.566952201266623,9864,85.03448275862068
3793,41,11,Weekdays,34.53635711321074,4667,40.23275862068966
3794,41,19,Weekend/Holidays,32.7012180222477,847,7.301724137931035
3795,41,8,Weekdays,30.118920195494912,2255,19.439655172413794
3796,8,0,Weekdays,30.069027226048334,58594,505.12068965517244
3797,28,21,Weekdays,23.560760321440938,51745,446.07758620689657
3798,31,1,Weekend/Holidays,27.16236149891233,733,6.318965517241379
3799,31,15,Weekdays,20.30522036762586,1301,11.21551724137931
3800,30,11,Weekdays,27.712470452219122,443,3.8189655172413794
3801,11,20,Weekdays,37.75100710700612,1583,13.64655172413793
3802,76,8,Weekend/Holidays,46.79675149369401,7748,66.79310344827586
3803,35,10,Weekdays,19.200749204624024,1928,16.620689655172413
3804,35,9,Weekdays,18.86915206306657,1757,15.14655172413793
3805,33,9,Weekend/Holidays,23.343240450865892,9551,82.33620689655173
3806,32,18,Weekend/Holidays,20.835777413312588,40325,347.62931034482756
3807,34,8,Weekdays,26.774612148838212,714,6.155172413793103
3808,60,20,Weekdays,31.012345707526826,978,8.431034482758621
3809,7,9,Weekdays,21.075377812845453,8391,72.33620689655173
3810,7,17,Weekend/Holidays,21.482544742303947,10802,93.12068965517241
3811,7,9,Weekend/Holidays,27.003958621477974,3305,28.49137931034483
3812,7,23,Weekdays,26.979352465477877,24087,207.64655172413794
3813,6,20,Weekdays,26.03045722418696,39200,337.9310344827586
3814,6,10,Weekdays,23.739966353287134,12141,104.66379310344827
3815,6,13,Weekend/Holidays,23.273088403263674,8473,73.04310344827586
3816,6,21,Weekdays,29.89612680680007,34953,301.3189655172414
3817,71,14,Weekdays,27.0230058516544,371,3.1982758620689653
3818,77,1,Weekdays,32.26915968408024,2607,22.474137931034484
3819,77,21,Weekdays,32.55767046471874,6749,58.18103448275862
3820,5,20,Weekdays,28.187264497725426,7404,63.827586206896555
3821,13,15,Weekdays,20.607985056606946,1138,9.810344827586206
3822,25,16,Weekend/Holidays,27.32807974708782,226,1.9482758620689655
