,dropoff_community_area,dropoff_ca,start_hour,cal_day_desc,average_speed,total_trips,avg_trips
3111,20,HERMOSA,20,Weekend/Holidays,24.33610775,82,0.706896552
3112,12,FOREST GLEN,6,Weekdays,34.07116064,135,1.163793103
3113,19,BELMONT CRAGIN,20,Weekend/Holidays,23.75114797,178,1.534482759
3114,19,BELMONT CRAGIN,17,Weekdays,16.45175608,465,4.00862069
3115,10,NORWOOD PARK,1,Weekend/Holidays,32.45566109,315,2.715517241
3116,10,NORWOOD PARK,16,Weekend/Holidays,28.91135538,423,3.646551724
3117,10,NORWOOD PARK,19,Weekend/Holidays,32.66304218,443,3.818965517
3118,17,DUNNING,6,Weekdays,22.57048721,157,1.353448276
3119,9,EDISON PARK,22,Weekdays,37.34861617,222,1.913793103
3120,41,HYDE PARK,3,Weekend/Holidays,36.75865489,166,1.431034483
3121,46,SOUTH CHICAGO,5,Weekend/Holidays,37.02771135,25,0.215517241
3122,36,OAKLAND,8,Weekdays,28.95268826,126,1.086206897
3123,57,ARCHER HEIGHTS,2,Weekend/Holidays,44.5141778,33,0.284482759
3124,9,EDISON PARK,7,Weekend/Holidays,27.52448012,16,0.137931034
3125,9,EDISON PARK,4,Weekend/Holidays,37.26718629,32,0.275862069
3126,35,DOUGLAS,2,Weekdays,22.62456382,340,2.931034483
3127,65,WEST LAWN,15,Weekend/Holidays,24.5743904,40,0.344827586
3128,9,EDISON PARK,19,Weekend/Holidays,33.19871736,76,0.655172414
3129,42,WOODLAWN,2,Weekdays,40.77465267,59,0.50862069
3130,50,PULLMAN,12,Weekend/Holidays,31.96840662,62,0.534482759
3131,44,CHATHAM,0,Weekdays,40.71894912,113,0.974137931
3132,37,FULLER PARK,1,Weekend/Holidays,39.39581421,39,0.336206897
3133,69,GREATER GRAND CROSSING,19,Weekend/Holidays,34.08401513,140,1.206896552
3134,38,GRAND BOULEVARD,15,Weekend/Holidays,20.40288567,331,2.853448276
3135,69,GREATER GRAND CROSSING,21,Weekend/Holidays,33.79016764,112,0.965517241
3136,64,CLEARING,3,Weekdays,41.83014534,44,0.379310345
3137,40,WASHINGTON PARK,15,Weekend/Holidays,20.98847182,134,1.155172414
3138,57,ARCHER HEIGHTS,15,Weekdays,20.40296933,101,0.870689655
3139,64,CLEARING,15,Weekend/Holidays,33.10062795,111,0.956896552
3140,74,MOUNT GREENWOOD,13,Weekdays,29.78024399,59,0.50862069
3141,20,HERMOSA,19,Weekend/Holidays,24.05559456,69,0.594827586
3142,13,NORTH PARK,4,Weekend/Holidays,13.84627496,171,1.474137931
3143,72,BEVERLY,2,Weekdays,47.75076295,21,0.181034483
3144,9,EDISON PARK,14,Weekend/Holidays,26.12126978,74,0.637931034
3145,58,BRIGHTON PARK,3,Weekend/Holidays,32.80225017,92,0.793103448
3146,23,HUMBOLDT PARK,5,Weekdays,22.52195767,262,2.25862069
3147,17,DUNNING,4,Weekend/Holidays,33.86148595,79,0.681034483
3148,25,AUSTIN,4,Weekend/Holidays,26.64875673,173,1.49137931
3149,29,NORTH LAWNDALE,5,Weekdays,25.98520869,105,0.905172414
3150,41,HYDE PARK,2,Weekend/Holidays,42.60506954,242,2.086206897
3151,54,RIVERDALE,10,Weekdays,47.19539694,56,0.482758621
3152,52,EAST SIDE,12,Weekdays,31.40876971,46,0.396551724
3153,46,SOUTH CHICAGO,5,Weekdays,11.67182917,35,0.301724138
3154,46,SOUTH CHICAGO,8,Weekend/Holidays,37.46841049,67,0.577586207
3155,46,SOUTH CHICAGO,17,Weekdays,22.97315162,235,2.025862069
3156,31,LOWER WEST SIDE,5,Weekdays,40.42426578,238,2.051724138
3157,66,CHICAGO LAWN,14,Weekend/Holidays,19.64098711,74,0.637931034
3158,30,SOUTH LAWNDALE,21,Weekend/Holidays,35.6573563,108,0.931034483
3159,64,CLEARING,14,Weekend/Holidays,33.46531423,93,0.801724138
3160,11,JEFFERSON PARK,9,Weekdays,30.93810097,768,6.620689655
3161,51,SOUTH DEERING,12,Weekend/Holidays,33.63170659,83,0.715517241
3162,48,CALUMET HEIGHTS,22,Weekdays,15.93972205,48,0.413793103
3163,48,CALUMET HEIGHTS,18,Weekend/Holidays,35.12554124,62,0.534482759
3164,42,WOODLAWN,21,Weekend/Holidays,35.13782696,136,1.172413793
3165,42,WOODLAWN,9,Weekend/Holidays,34.42726075,240,2.068965517
3166,50,PULLMAN,22,Weekdays,49.95797007,50,0.431034483
3167,50,PULLMAN,15,Weekdays,29.90589713,171,1.474137931
3168,36,OAKLAND,13,Weekend/Holidays,24.89327812,101,0.870689655
3169,44,CHATHAM,12,Weekend/Holidays,26.38372881,225,1.939655172
3170,40,WASHINGTON PARK,20,Weekdays,26.58622828,156,1.344827586
3171,49,ROSELAND,0,Weekend/Holidays,37.58545455,50,0.431034483
3172,37,FULLER PARK,2,Weekdays,54.7053346,42,0.362068966
3173,53,WEST PULLMAN,9,Weekdays,36.28213009,155,1.336206897
3174,53,WEST PULLMAN,10,Weekend/Holidays,37.15190762,116,1
3175,53,WEST PULLMAN,6,Weekdays,30.93840916,133,1.146551724
3176,68,ENGLEWOOD,23,Weekend/Holidays,44.70612585,80,0.689655172
3177,73,WASHINGTON HEIGHTS,17,Weekdays,23.10189431,384,3.310344828
3178,73,WASHINGTON HEIGHTS,14,Weekend/Holidays,31.42959178,120,1.034482759
3179,71,AUBURN GRESHAM,22,Weekend/Holidays,30.50755966,76,0.655172414
3180,75,MORGAN PARK,9,Weekend/Holidays,35.17999384,58,0.5
3181,75,MORGAN PARK,5,Weekdays,55.26620241,49,0.422413793
3182,58,BRIGHTON PARK,10,Weekdays,29.59003282,284,2.448275862
3183,58,BRIGHTON PARK,8,Weekdays,22.21228197,177,1.525862069
3184,58,BRIGHTON PARK,11,Weekend/Holidays,34.08891549,40,0.344827586
3185,70,ASHBURN,16,Weekend/Holidays,23.20357194,71,0.612068966
3186,70,ASHBURN,6,Weekdays,26.36340859,55,0.474137931
3187,26,WEST GARFIELD PARK,20,Weekdays,31.56709214,116,1
3188,25,AUSTIN,23,Weekend/Holidays,32.62201337,191,1.646551724
3189,17,DUNNING,5,Weekdays,31.83770149,98,0.844827586
3190,17,DUNNING,10,Weekend/Holidays,22.10433093,145,1.25
3191,9,EDISON PARK,23,Weekend/Holidays,15.65060039,65,0.560344828
3192,50,PULLMAN,10,Weekend/Holidays,26.13461796,94,0.810344828
3193,71,AUBURN GRESHAM,23,Weekdays,34.32838773,102,0.879310345
3194,15,PORTAGE PARK,6,Weekend/Holidays,28.60447671,266,2.293103448
3195,25,AUSTIN,14,Weekend/Holidays,28.28467656,289,2.49137931
3196,58,BRIGHTON PARK,1,Weekend/Holidays,24.2276855,95,0.818965517
3197,52,EAST SIDE,23,Weekdays,44.48585654,70,0.603448276
3198,60,BRIDGEPORT,16,Weekend/Holidays,20.216293,341,2.939655172
3199,5,NORTH CENTER,7,Weekend/Holidays,26.12939294,239,2.060344828
3200,26,WEST GARFIELD PARK,8,Weekend/Holidays,43.74000426,76,0.655172414
3201,51,SOUTH DEERING,16,Weekend/Holidays,32.15566754,57,0.49137931
3202,17,DUNNING,19,Weekend/Holidays,29.37488946,122,1.051724138
3203,38,GRAND BOULEVARD,0,Weekend/Holidays,32.89438636,189,1.629310345
3204,65,WEST LAWN,0,Weekend/Holidays,8.545715539,18,0.155172414
3205,75,MORGAN PARK,10,Weekdays,34.6958066,206,1.775862069
3206,59,MCKINLEY PARK,6,Weekdays,27.19012642,107,0.922413793
3207,67,WEST ENGLEWOOD,10,Weekdays,24.53635215,156,1.344827586
3208,67,WEST ENGLEWOOD,13,Weekend/Holidays,24.02750016,98,0.844827586
3209,38,GRAND BOULEVARD,2,Weekdays,29.84371502,147,1.267241379
3210,50,PULLMAN,16,Weekdays,29.36285854,145,1.25
3211,66,CHICAGO LAWN,2,Weekdays,24.09186995,48,0.413793103
3212,73,WASHINGTON HEIGHTS,8,Weekend/Holidays,37.67656416,121,1.043103448
3213,72,BEVERLY,12,Weekend/Holidays,33.20528802,63,0.543103448
3214,72,BEVERLY,1,Weekdays,24.69919185,68,0.586206897
3215,46,SOUTH CHICAGO,14,Weekdays,27.94499661,365,3.146551724
3216,46,SOUTH CHICAGO,22,Weekdays,33.99678104,191,1.646551724
3217,62,WEST ELSDON,23,Weekend/Holidays,27.69691603,20,0.172413793
3218,62,WEST ELSDON,16,Weekdays,21.50275984,66,0.568965517
3219,62,WEST ELSDON,17,Weekend/Holidays,29.11763298,14,0.120689655
3220,54,RIVERDALE,15,Weekend/Holidays,44.23505892,30,0.25862069
3221,59,MCKINLEY PARK,13,Weekend/Holidays,25.55940812,46,0.396551724
3222,44,CHATHAM,23,Weekend/Holidays,38.60321312,131,1.129310345
3223,44,CHATHAM,1,Weekdays,41.07827998,57,0.49137931
3224,17,DUNNING,23,Weekdays,28.20068311,345,2.974137931
3225,40,WASHINGTON PARK,22,Weekdays,32.03922725,113,0.974137931
3226,40,WASHINGTON PARK,23,Weekdays,38.50431756,86,0.74137931
3227,27,EAST GARFIELD PARK,15,Weekend/Holidays,22.16393833,265,2.284482759
3228,53,WEST PULLMAN,7,Weekend/Holidays,49.20233487,43,0.370689655
3229,36,OAKLAND,22,Weekdays,38.13989055,185,1.594827586
3230,67,WEST ENGLEWOOD,21,Weekdays,20.59129071,99,0.853448276
3231,70,ASHBURN,12,Weekend/Holidays,21.43723952,104,0.896551724
3232,60,BRIDGEPORT,4,Weekdays,38.35240413,140,1.206896552
3233,15,PORTAGE PARK,7,Weekend/Holidays,29.38791367,226,1.948275862
3234,57,ARCHER HEIGHTS,5,Weekdays,37.28346256,23,0.198275862
3235,42,WOODLAWN,13,Weekend/Holidays,19.16484099,243,2.094827586
3236,42,WOODLAWN,5,Weekend/Holidays,34.36929495,62,0.534482759
3237,75,MORGAN PARK,13,Weekend/Holidays,28.54544602,128,1.103448276
3238,74,MOUNT GREENWOOD,6,Weekdays,42.02729544,21,0.181034483
3239,45,AVALON PARK,17,Weekend/Holidays,31.63288336,37,0.318965517
3240,52,EAST SIDE,8,Weekdays,15.92105837,10,0.086206897
3241,66,CHICAGO LAWN,18,Weekend/Holidays,18.92477994,65,0.560344828
3242,64,CLEARING,23,Weekend/Holidays,24.85021037,67,0.577586207
3243,64,CLEARING,22,Weekend/Holidays,22.97674613,69,0.594827586
3244,55,HEGEWISCH,14,Weekend/Holidays,43.0041383,10,0.086206897
3245,45,AVALON PARK,11,Weekend/Holidays,25.18995589,52,0.448275862
3246,42,WOODLAWN,22,Weekdays,36.33180124,293,2.525862069
3247,50,PULLMAN,11,Weekdays,23.63935915,200,1.724137931
3248,69,GREATER GRAND CROSSING,7,Weekdays,29.19874259,271,2.336206897
3249,69,GREATER GRAND CROSSING,3,Weekdays,41.51342299,82,0.706896552
3250,49,ROSELAND,23,Weekend/Holidays,37.27301156,72,0.620689655
3251,37,FULLER PARK,1,Weekdays,30.7508856,32,0.275862069
3252,68,ENGLEWOOD,20,Weekdays,24.41429736,184,1.586206897
3253,73,WASHINGTON HEIGHTS,9,Weekend/Holidays,35.27188877,139,1.198275862
3254,67,WEST ENGLEWOOD,0,Weekend/Holidays,27.82708861,36,0.310344828
3255,70,ASHBURN,15,Weekend/Holidays,26.70568933,97,0.836206897
3256,62,WEST ELSDON,1,Weekend/Holidays,38.29163821,18,0.155172414
3257,65,WEST LAWN,11,Weekend/Holidays,25.36124948,44,0.379310345
3258,19,BELMONT CRAGIN,9,Weekend/Holidays,21.42506422,126,1.086206897
3259,19,BELMONT CRAGIN,14,Weekend/Holidays,20.64696206,192,1.655172414
3260,18,MONTCLARE,17,Weekdays,18.57127259,77,0.663793103
3261,10,NORWOOD PARK,4,Weekend/Holidays,37.19932526,212,1.827586207
3262,17,DUNNING,13,Weekend/Holidays,21.94735312,113,0.974137931
3263,29,NORTH LAWNDALE,14,Weekend/Holidays,22.83441997,171,1.474137931
3264,29,NORTH LAWNDALE,3,Weekend/Holidays,25.6431258,51,0.439655172
3265,52,EAST SIDE,20,Weekend/Holidays,28.44345776,15,0.129310345
3266,52,EAST SIDE,20,Weekdays,34.34640904,18,0.155172414
3267,46,SOUTH CHICAGO,0,Weekend/Holidays,25.51782759,52,0.448275862
3268,47,BURNSIDE,11,Weekdays,20.90153072,97,0.836206897
3269,72,BEVERLY,13,Weekend/Holidays,27.28356013,71,0.612068966
3270,64,CLEARING,18,Weekend/Holidays,36.32053358,73,0.629310345
3271,51,SOUTH DEERING,11,Weekend/Holidays,27.19212041,50,0.431034483
3272,43,SOUTH SHORE,22,Weekend/Holidays,31.93341344,176,1.517241379
3273,69,GREATER GRAND CROSSING,22,Weekend/Holidays,47.32027778,115,0.99137931
3274,38,GRAND BOULEVARD,3,Weekdays,29.52388343,81,0.698275862
3275,35,DOUGLAS,0,Weekend/Holidays,21.54189601,494,4.25862069
3276,53,WEST PULLMAN,11,Weekend/Holidays,23.43934018,94,0.810344828
3277,68,ENGLEWOOD,5,Weekdays,32.36081494,78,0.672413793
3278,60,BRIDGEPORT,3,Weekdays,37.1650321,179,1.543103448
3279,73,WASHINGTON HEIGHTS,12,Weekend/Holidays,32.8224181,129,1.112068966
3280,71,AUBURN GRESHAM,1,Weekend/Holidays,49.67221246,46,0.396551724
3281,75,MORGAN PARK,21,Weekend/Holidays,43.25900206,46,0.396551724
3282,59,MCKINLEY PARK,0,Weekdays,32.60338276,116,1
3283,58,BRIGHTON PARK,4,Weekdays,34.66738687,58,0.5
3284,23,HUMBOLDT PARK,15,Weekend/Holidays,23.0868776,230,1.982758621
3285,26,WEST GARFIELD PARK,16,Weekdays,20.63129266,162,1.396551724
3286,26,WEST GARFIELD PARK,7,Weekend/Holidays,50.81603637,53,0.456896552
3287,26,WEST GARFIELD PARK,19,Weekend/Holidays,25.20236786,53,0.456896552
3288,19,BELMONT CRAGIN,6,Weekend/Holidays,24.13210193,174,1.5
3289,19,BELMONT CRAGIN,8,Weekend/Holidays,22.42624433,88,0.75862069
3290,18,MONTCLARE,22,Weekdays,22.86051716,59,0.50862069
3291,18,MONTCLARE,1,Weekend/Holidays,12.79409848,28,0.24137931
3292,17,DUNNING,21,Weekend/Holidays,24.0147811,167,1.439655172
3293,9,EDISON PARK,2,Weekend/Holidays,42.13756673,67,0.577586207
3294,9,EDISON PARK,13,Weekend/Holidays,34.54581512,47,0.405172414
3295,29,NORTH LAWNDALE,23,Weekdays,30.64825515,167,1.439655172
3296,54,RIVERDALE,17,Weekdays,32.96592233,79,0.681034483
3297,47,BURNSIDE,5,Weekdays,27.41378167,55,0.474137931
3298,30,SOUTH LAWNDALE,7,Weekend/Holidays,33.12243673,61,0.525862069
3299,45,AVALON PARK,16,Weekend/Holidays,28.3656632,54,0.465517241
3300,44,CHATHAM,7,Weekend/Holidays,39.75857399,118,1.017241379
3301,37,FULLER PARK,10,Weekend/Holidays,28.2953337,113,0.974137931
3302,73,WASHINGTON HEIGHTS,23,Weekend/Holidays,48.28055241,42,0.362068966
3303,61,NEW CITY,1,Weekdays,32.66416403,85,0.732758621
3304,59,MCKINLEY PARK,5,Weekdays,29.01230297,47,0.405172414
3305,59,MCKINLEY PARK,4,Weekdays,48.32785869,32,0.275862069
3306,59,MCKINLEY PARK,3,Weekdays,21.87242442,42,0.362068966
3307,58,BRIGHTON PARK,5,Weekend/Holidays,34.6503177,67,0.577586207
3308,58,BRIGHTON PARK,23,Weekend/Holidays,27.13278997,54,0.465517241
3309,70,ASHBURN,3,Weekdays,35.01150339,34,0.293103448
3310,23,HUMBOLDT PARK,16,Weekend/Holidays,23.74068835,235,2.025862069
3311,57,ARCHER HEIGHTS,22,Weekend/Holidays,38.03652102,26,0.224137931
3312,57,ARCHER HEIGHTS,0,Weekdays,38.4271512,39,0.336206897
3313,65,WEST LAWN,4,Weekend/Holidays,29.38875031,27,0.232758621
3314,26,WEST GARFIELD PARK,1,Weekdays,31.80982003,48,0.413793103
3315,12,FOREST GLEN,5,Weekend/Holidays,25.56992621,90,0.775862069
3316,12,FOREST GLEN,19,Weekend/Holidays,34.24155378,186,1.603448276
3317,9,EDISON PARK,8,Weekdays,23.60790957,37,0.318965517
3318,46,SOUTH CHICAGO,22,Weekend/Holidays,36.4754252,71,0.612068966
3319,68,ENGLEWOOD,7,Weekend/Holidays,22.52701099,67,0.577586207
3320,48,CALUMET HEIGHTS,20,Weekdays,36.49274527,132,1.137931034
3321,59,MCKINLEY PARK,1,Weekend/Holidays,26.53472595,75,0.646551724
3322,44,CHATHAM,11,Weekend/Holidays,27.12225974,246,2.120689655
3323,36,OAKLAND,5,Weekdays,47.57984208,66,0.568965517
3324,67,WEST ENGLEWOOD,7,Weekdays,22.3208396,56,0.482758621
3325,13,NORTH PARK,19,Weekend/Holidays,28.81862481,241,2.077586207
3326,64,CLEARING,0,Weekdays,41.30613061,124,1.068965517
3327,29,NORTH LAWNDALE,20,Weekend/Holidays,16.56378484,81,0.698275862
3328,57,ARCHER HEIGHTS,10,Weekdays,34.50816523,126,1.086206897
3329,37,FULLER PARK,21,Weekdays,25.91744888,126,1.086206897
3330,18,MONTCLARE,13,Weekdays,19.98779201,103,0.887931034
3331,55,HEGEWISCH,18,Weekdays,30.64012453,34,0.293103448
3332,74,MOUNT GREENWOOD,1,Weekdays,32.34474041,23,0.198275862
3333,74,MOUNT GREENWOOD,2,Weekdays,28.35795194,12,0.103448276
3334,63,GAGE PARK,14,Weekend/Holidays,27.94025357,27,0.232758621
3335,38,GRAND BOULEVARD,4,Weekend/Holidays,30.01298258,70,0.603448276
3336,74,MOUNT GREENWOOD,3,Weekend/Holidays,47.06024225,14,0.120689655
3337,62,WEST ELSDON,13,Weekend/Holidays,26.53160193,19,0.163793103
3338,29,NORTH LAWNDALE,1,Weekdays,27.28850522,98,0.844827586
3339,61,NEW CITY,1,Weekend/Holidays,35.78135122,76,0.655172414
3340,70,ASHBURN,1,Weekdays,27.72837653,72,0.620689655
3341,12,FOREST GLEN,8,Weekend/Holidays,28.91015906,81,0.698275862
3342,59,MCKINLEY PARK,22,Weekdays,22.6187642,171,1.474137931
3343,65,WEST LAWN,2,Weekdays,39.26278311,29,0.25
3344,18,MONTCLARE,15,Weekdays,16.25167002,105,0.905172414
3345,47,BURNSIDE,11,Weekend/Holidays,24.6950687,27,0.232758621
3346,59,MCKINLEY PARK,0,Weekend/Holidays,34.83938216,90,0.775862069
3347,40,WASHINGTON PARK,20,Weekend/Holidays,34.09706468,57,0.49137931
3348,29,NORTH LAWNDALE,6,Weekend/Holidays,34.83530223,82,0.706896552
3349,52,EAST SIDE,19,Weekdays,26.624617,29,0.25
3350,62,WEST ELSDON,19,Weekdays,29.11243295,76,0.655172414
3351,50,PULLMAN,11,Weekend/Holidays,22.99548349,78,0.672413793
3352,23,HUMBOLDT PARK,10,Weekend/Holidays,23.12364854,235,2.025862069
3353,11,JEFFERSON PARK,9,Weekend/Holidays,46.47265169,213,1.836206897
3354,62,WEST ELSDON,13,Weekdays,21.70284544,70,0.603448276
3355,20,HERMOSA,8,Weekdays,20.27214281,92,0.793103448
3356,20,HERMOSA,11,Weekend/Holidays,17.67131336,76,0.655172414
3357,34,ARMOUR SQUARE,3,Weekdays,38.65147006,163,1.405172414
3358,56,GARFIELD RIDGE,0,Weekend/Holidays,13.12549907,217,1.870689655
3359,30,SOUTH LAWNDALE,21,Weekdays,23.41221266,179,1.543103448
3360,63,GAGE PARK,5,Weekend/Holidays,34.80472714,17,0.146551724
3361,72,BEVERLY,15,Weekend/Holidays,32.69771458,74,0.637931034
3362,45,AVALON PARK,4,Weekdays,20.5995842,16,0.137931034
3363,50,PULLMAN,21,Weekdays,23.72133249,45,0.387931034
3364,67,WEST ENGLEWOOD,15,Weekend/Holidays,23.6152778,81,0.698275862
3365,58,BRIGHTON PARK,19,Weekdays,19.98638855,111,0.956896552
3366,74,MOUNT GREENWOOD,14,Weekdays,35.00818216,56,0.482758621
3367,57,ARCHER HEIGHTS,1,Weekend/Holidays,34.31691089,27,0.232758621
3368,57,ARCHER HEIGHTS,17,Weekend/Holidays,29.90786776,23,0.198275862
3369,65,WEST LAWN,21,Weekdays,38.35815856,67,0.577586207
3370,20,HERMOSA,8,Weekend/Holidays,25.01597315,51,0.439655172
3371,12,FOREST GLEN,11,Weekend/Holidays,32.58968745,144,1.24137931
3372,18,MONTCLARE,14,Weekdays,21.22250382,80,0.689655172
3373,18,MONTCLARE,21,Weekdays,19.25947207,69,0.594827586
3374,9,EDISON PARK,21,Weekend/Holidays,24.25530594,85,0.732758621
3375,36,OAKLAND,17,Weekend/Holidays,22.82091385,105,0.905172414
3376,67,WEST ENGLEWOOD,22,Weekdays,26.7351288,79,0.681034483
3377,45,AVALON PARK,5,Weekdays,29.82248302,37,0.318965517
3378,47,BURNSIDE,12,Weekdays,16.98066046,75,0.646551724
3379,26,WEST GARFIELD PARK,11,Weekend/Holidays,31.69579131,77,0.663793103
3380,36,OAKLAND,1,Weekdays,24.75093062,89,0.767241379
3381,54,RIVERDALE,21,Weekdays,53.68998877,50,0.431034483
3382,71,AUBURN GRESHAM,4,Weekdays,37.35503008,39,0.336206897
3383,68,ENGLEWOOD,0,Weekend/Holidays,17.87552682,49,0.422413793
3384,75,MORGAN PARK,1,Weekdays,42.8636326,55,0.474137931
3385,74,MOUNT GREENWOOD,16,Weekend/Holidays,35.85957326,20,0.172413793
3386,26,WEST GARFIELD PARK,12,Weekend/Holidays,28.68276172,90,0.775862069
3387,52,EAST SIDE,19,Weekend/Holidays,35.43802206,9,0.077586207
3388,63,GAGE PARK,19,Weekdays,20.9869034,70,0.603448276
3389,30,SOUTH LAWNDALE,6,Weekend/Holidays,34.14753316,67,0.577586207
3390,55,HEGEWISCH,14,Weekdays,43.90245773,52,0.448275862
3391,38,GRAND BOULEVARD,4,Weekdays,28.07499985,47,0.405172414
3392,53,WEST PULLMAN,23,Weekend/Holidays,40.90308553,19,0.163793103
3393,61,NEW CITY,13,Weekend/Holidays,29.2348135,83,0.715517241
3394,75,MORGAN PARK,8,Weekend/Holidays,50.26951168,62,0.534482759
3395,59,MCKINLEY PARK,18,Weekdays,16.5320531,216,1.862068966
3396,70,ASHBURN,18,Weekend/Holidays,27.57917544,56,0.482758621
3397,74,MOUNT GREENWOOD,9,Weekend/Holidays,29.22130765,12,0.103448276
3398,57,ARCHER HEIGHTS,1,Weekdays,42.88594399,39,0.336206897
3399,18,MONTCLARE,0,Weekdays,32.20912791,43,0.370689655
3400,18,MONTCLARE,21,Weekend/Holidays,25.60542161,29,0.25
3401,9,EDISON PARK,2,Weekdays,38.73086564,41,0.353448276
3402,29,NORTH LAWNDALE,2,Weekend/Holidays,25.24869121,67,0.577586207
3403,54,RIVERDALE,16,Weekdays,34.31649379,53,0.456896552
3404,52,EAST SIDE,10,Weekdays,34.67465691,31,0.267241379
3405,47,BURNSIDE,3,Weekend/Holidays,0.097657961,2,0.017241379
3406,55,HEGEWISCH,11,Weekdays,49.30442227,37,0.318965517
3407,51,SOUTH DEERING,5,Weekdays,33.80327553,28,0.24137931
3408,51,SOUTH DEERING,6,Weekend/Holidays,55.23694722,19,0.163793103
3409,43,SOUTH SHORE,4,Weekdays,38.99689119,70,0.603448276
3410,40,WASHINGTON PARK,3,Weekend/Holidays,6.651444653,20,0.172413793
3411,73,WASHINGTON HEIGHTS,23,Weekdays,38.23489613,117,1.00862069
3412,75,MORGAN PARK,18,Weekend/Holidays,40.44114896,74,0.637931034
3413,58,BRIGHTON PARK,23,Weekdays,33.89601969,113,0.974137931
3414,27,EAST GARFIELD PARK,4,Weekdays,46.89367918,96,0.827586207
3415,70,ASHBURN,13,Weekend/Holidays,26.16885897,82,0.706896552
3416,26,WEST GARFIELD PARK,23,Weekend/Holidays,30.45737358,57,0.49137931
3417,20,HERMOSA,10,Weekend/Holidays,21.87594328,65,0.560344828
3418,9,EDISON PARK,5,Weekdays,43.34332686,22,0.189655172
3419,47,BURNSIDE,16,Weekend/Holidays,25.45777153,12,0.103448276
3420,72,BEVERLY,11,Weekend/Holidays,37.53361762,58,0.5
3421,64,CLEARING,3,Weekend/Holidays,41.68728354,35,0.301724138
3422,51,SOUTH DEERING,0,Weekdays,41.8648338,30,0.25862069
3423,51,SOUTH DEERING,10,Weekend/Holidays,29.58851563,72,0.620689655
3424,49,ROSELAND,1,Weekdays,26.50701509,45,0.387931034
3425,68,ENGLEWOOD,2,Weekend/Holidays,39.52368702,32,0.275862069
3426,67,WEST ENGLEWOOD,22,Weekend/Holidays,16.66479158,41,0.353448276
3427,58,BRIGHTON PARK,9,Weekend/Holidays,23.18586157,23,0.198275862
3428,74,MOUNT GREENWOOD,19,Weekdays,35.02785658,57,0.49137931
3429,62,WEST ELSDON,7,Weekend/Holidays,39.71757447,8,0.068965517
3430,65,WEST LAWN,22,Weekend/Holidays,27.24792384,37,0.318965517
3431,26,WEST GARFIELD PARK,17,Weekend/Holidays,22.66117886,48,0.413793103
3432,46,SOUTH CHICAGO,11,Weekend/Holidays,21.34130447,99,0.853448276
3433,63,GAGE PARK,2,Weekdays,33.43688759,50,0.431034483
3434,55,HEGEWISCH,18,Weekend/Holidays,31.89331282,10,0.086206897
3435,40,WASHINGTON PARK,1,Weekdays,45.21655374,37,0.318965517
3436,53,WEST PULLMAN,1,Weekdays,27.97001597,48,0.413793103
3437,73,WASHINGTON HEIGHTS,1,Weekend/Holidays,43.11204341,23,0.198275862
3438,74,MOUNT GREENWOOD,10,Weekend/Holidays,23.06506514,18,0.155172414
3439,65,WEST LAWN,9,Weekend/Holidays,35.09053568,29,0.25
3440,26,WEST GARFIELD PARK,5,Weekend/Holidays,39.21204966,34,0.293103448
3441,64,CLEARING,11,Weekend/Holidays,36.96264636,75,0.646551724
3442,43,SOUTH SHORE,1,Weekdays,41.25686148,165,1.422413793
3443,36,OAKLAND,3,Weekend/Holidays,41.53650983,28,0.24137931
3444,44,CHATHAM,4,Weekend/Holidays,39.1425844,32,0.275862069
3445,58,BRIGHTON PARK,14,Weekend/Holidays,27.51373141,50,0.431034483
3446,62,WEST ELSDON,23,Weekdays,34.79548163,52,0.448275862
3447,18,MONTCLARE,23,Weekend/Holidays,36.13575459,22,0.189655172
3448,66,CHICAGO LAWN,22,Weekend/Holidays,30.80660488,46,0.396551724
3449,53,WEST PULLMAN,13,Weekend/Holidays,32.5125987,106,0.913793103
3450,63,GAGE PARK,20,Weekdays,26.68475507,76,0.655172414
3451,30,SOUTH LAWNDALE,23,Weekend/Holidays,30.67141304,85,0.732758621
3452,53,WEST PULLMAN,4,Weekend/Holidays,62.04344686,7,0.060344828
3453,66,CHICAGO LAWN,21,Weekend/Holidays,25.69132535,60,0.517241379
3454,40,WASHINGTON PARK,2,Weekdays,40.48020284,27,0.232758621
3455,55,HEGEWISCH,15,Weekend/Holidays,34.05968504,6,0.051724138
3456,49,ROSELAND,6,Weekdays,38.78239162,182,1.568965517
3457,68,ENGLEWOOD,1,Weekend/Holidays,14.49213882,31,0.267241379
3458,65,WEST LAWN,6,Weekdays,32.96479066,25,0.215517241
3459,52,EAST SIDE,11,Weekdays,26.170926,40,0.344827586
3460,52,EAST SIDE,8,Weekend/Holidays,31.65461459,4,0.034482759
3461,72,BEVERLY,17,Weekend/Holidays,33.91813801,57,0.49137931
3462,51,SOUTH DEERING,0,Weekend/Holidays,11.56601468,16,0.137931034
