,pickup_community_area,pickup area ,dropoff_community_area,dropoff area,trip_indicator,avg_km,avg_tm,avg_fares,avg_tolls,avg_tips,avg_extras,avg_total_fares,trips
2678,38,Grand Boulevard,77,Edgewater,Inter-Area,20.97857759,28.98821839,34.44827586,0,0.112931034,0.025862069,34.59568966,58
2679,38,Grand Boulevard,63,Gage Park,Inter-Area,8.240358824,24.5872549,18.70588235,0,0.194117647,0,18.9,17
2680,38,Grand Boulevard,7,Lincoln Park,Inter-Area,14.3451,25.23857143,27.19285714,0,0.355428571,0.157142857,27.71971429,70
2681,38,Grand Boulevard,47,Burnside,Inter-Area,7.3381,24.54710145,19.98913043,0,0.043478261,0.043478261,20.09782609,23
2682,38,Grand Boulevard,1,Rogers Park,Inter-Area,24.37486333,36.89388889,39.78333333,0,0,0,39.78333333,30
2683,38,Grand Boulevard,46,South Chicago,Inter-Area,7.39795,22.98625,20.4,0,0.030833333,0.0625,20.49333333,120
2684,38,Grand Boulevard,69,Greater Grand Crossing,Inter-Area,5.26426339,16.99960452,14.818,0,0.105152542,0.189830508,15.13162712,295
2685,38,Grand Boulevard,73,Washington Heights,Inter-Area,10.6242016,30.6266844,21.81382979,0,0.044148936,0.069148936,21.92712766,188
2686,38,Grand Boulevard,50,Pullman,Inter-Area,13.79704286,25.02857143,26.89795918,0,0.142857143,0.102040816,27.15306122,49
2687,38,Grand Boulevard,56,Garfield Ridge,Inter-Area,10.3097129,37.84578853,27.77419355,0,1.065268817,0.255376344,29.12413978,186
2688,38,Grand Boulevard,29,North Lawndale,Inter-Area,9.529912,24.92733333,24.42,0,0.6464,0.08,25.1664,25
2689,38,Grand Boulevard,10,Norwood Park,Inter-Area,25.5645,45.45714286,42.14285714,0,1.671428571,1.642857143,45.52857143,7
2690,38,Grand Boulevard,34,Armour Square,Inter-Area,4.019801042,15.6234375,13.3203125,0,0.002604167,0.109375,13.44270833,96
2691,38,Grand Boulevard,72,Beverly,Inter-Area,12.05511176,28.58872549,26.75735294,0,0.361764706,0.058823529,27.17794118,34
2692,38,Grand Boulevard,76,O'Hare,Inter-Area,30.64128148,57.70987654,56.25,0,3.228703704,0.50462963,60.10648148,108
2693,38,Grand Boulevard,16,Irving Park,Inter-Area,12.60352414,30.88448276,34.45689655,0,0,0.275862069,34.76724138,29
2694,38,Grand Boulevard,26,West Garfield Park,Inter-Area,16.6278,23.12028986,27.70652174,0,0,1.043478261,28.75,23
2695,38,Grand Boulevard,4,Lincoln Square,Inter-Area,10.565625,43.625,18.5625,0,0,0,18.5625,4
2696,38,Grand Boulevard,20,Hermosa,Inter-Area,21.42105,34.14166667,35,0,0,0,35,2
2697,38,Grand Boulevard,61,New City,Inter-Area,3.595750521,14.13958333,11.64322917,0,0.107604167,0.09375,11.8471875,192
2698,38,Grand Boulevard,37,Fuller Park,Inter-Area,2.036047619,28.33253968,9.891564626,0,0.034013605,0.051020408,9.990204082,147
2699,38,Grand Boulevard,65,West Lawn,Inter-Area,12.51482273,34.77121212,31.25,0,0,0.045454545,31.29545455,22
2700,38,Grand Boulevard,64,Clearing,Inter-Area,19.36561667,24.04722222,31.45833333,0,0,0,31.45833333,6
2701,38,Grand Boulevard,30,South Lawndale,Inter-Area,6.43034,22.18666667,16.45454545,0,0,0.036363636,16.49090909,55
2702,38,Grand Boulevard,6,Lake View,Inter-Area,15.27332692,24.75405983,27.89423077,0,0.417307692,0.141025641,28.47179487,78
2703,38,Grand Boulevard,3,Uptown,Inter-Area,16.32804328,28.67885572,30.01865672,0,0.165671642,0.305970149,30.49029851,67
2704,38,Grand Boulevard,11,Jefferson Park,Inter-Area,23.5704,45.075,38.625,0,0,0,38.625,2
2705,38,Grand Boulevard,48,Calumet Heights,Inter-Area,9.214779208,24.59438944,22.07178218,0,0.108019802,0.123762376,22.30356436,101
2706,38,Grand Boulevard,27,East Garfield Park,Inter-Area,10.43581875,23.10625,24.375,0,0,0.09375,24.484375,32
2707,38,Grand Boulevard,31,Lower West Side,Inter-Area,6.676992,15.671,16.67,0,0.079,0.36,17.109,50
2708,38,Grand Boulevard,53,West Pullman,Inter-Area,16.11133803,26.56807512,29.07042254,0,0.000422535,0.126760563,29.20464789,71
2709,38,Grand Boulevard,21,Avondale,Inter-Area,13.3998,44.94166667,30.75,0,0,1.821428571,32.57142857,14
2710,38,Grand Boulevard,43,South Shore,Inter-Area,5.651358635,19.1439759,16.33433735,0,0.148835341,0.130522088,16.62574297,249
2711,38,Grand Boulevard,33,Near South Side,Inter-Area,4.112421732,17.12131234,11.86102362,0,0.185385827,0.237007874,12.3139685,635
2712,38,Grand Boulevard,68,Englewood,Inter-Area,5.075549102,16.40688623,14.06137725,0,0.211437126,0.155688623,14.43748503,167
2713,38,Grand Boulevard,51,South Deering,Inter-Area,12.66533333,25.40069444,25.90625,0,0.209166667,0.125,26.28208333,24
2714,38,Grand Boulevard,17,Dunning,Inter-Area,12.9174325,43.32680556,47.60625,0,0,0.008333333,47.61458333,120
2715,38,Grand Boulevard,14,Albany Park,Inter-Area,18.19622,40.55333333,33.85,0,1.21,0.55,35.61,10
2716,39,Kenwood,67,West Englewood,Inter-Area,5.418971642,20.2011194,17.32649254,0,0.090671642,0.063432836,17.48059701,134
2717,39,Kenwood,51,South Deering,Inter-Area,11.188695,26.32583333,22.7375,0,0,0,22.7375,20
2718,39,Kenwood,48,Calumet Heights,Inter-Area,6.680277215,21.55738397,17.9778481,0,0.088227848,0.120253165,18.19898734,79
2719,39,Kenwood,16,Irving Park,Inter-Area,20.000225,36.54083333,36.5125,0,1.12,0.35,38.0075,20
2720,39,Kenwood,60,Bridgeport,Inter-Area,6.746847059,17.3754902,16.31617647,0,0.877352941,0.147058824,17.39941176,34
2721,39,Kenwood,4,Lincoln Square,Inter-Area,22.2364,35.37857143,36.85714286,0,1,0.178571429,38.07142857,14
2722,39,Kenwood,18,Montclare,Inter-Area,23.7636,30.06666667,37.5,0,0,0.333333333,37.83333333,3
2723,39,Kenwood,77,Edgewater,Inter-Area,20.22654298,28.03581871,34.89692982,0,0.328508772,0.228070175,35.46666667,114
2724,39,Kenwood,55,Hegewisch,Inter-Area,18.032,33,30.5,0,0,0,30.5,1
2725,39,Kenwood,66,Chicago Lawn,Inter-Area,6.867921053,32.69707602,23.44736842,0,0.052631579,0.052631579,23.55263158,57
2726,39,Kenwood,43,South Shore,Inter-Area,5.322480488,19.08414634,13.8684669,0,0.145993031,0.182926829,14.20958188,287
2727,39,Kenwood,40,Washington Park,Inter-Area,2.882222923,11.5012894,10.42065903,0,0.230429799,0.128939828,10.82014327,349
2728,39,Kenwood,58,Brighton Park,Inter-Area,7.066005882,21.94117647,20.77941176,0,0.635294118,0.352941176,21.76764706,17
2729,39,Kenwood,19,Belmont Cragin,Inter-Area,19.9318,33.33888889,33,0,2.833333333,0,36,3
2730,39,Kenwood,46,South Chicago,Inter-Area,6.514324658,19.89634703,18.28767123,0,0.151369863,0.171232877,18.63082192,73
2731,39,Kenwood,47,Burnside,Inter-Area,10.15462778,23.39166667,21.58333333,0,0,0,21.58333333,18
2732,39,Kenwood,8,Near North Side,Inter-Area,8.95469146,22.02795183,21.37896412,0,0.765927236,1.875482567,24.05311774,1979
2733,39,Kenwood,3,Uptown,Inter-Area,16.79998739,43.21561562,33.17792793,0,0.524684685,0.22972973,33.93234234,111
2734,39,Kenwood,7,Lincoln Park,Inter-Area,12.54062475,25.44059406,26.77475248,0,1.261881188,0.227722772,28.31386139,101
2735,39,Kenwood,30,South Lawndale,Inter-Area,8.75035,21.91203704,25.58333333,0,0.975,0.111111111,26.69722222,18
2736,39,Kenwood,11,Jefferson Park,Inter-Area,33.3048625,42.2625,52.21875,0,3.125,1,56.40625,8
2737,39,Kenwood,76,O'Hare,Inter-Area,31.08398384,49.10251346,58.95843806,0,6.68508079,0.731992819,66.44903052,557
2738,39,Kenwood,1,Rogers Park,Inter-Area,19.73822558,32.07248062,35.34302326,0,0.439534884,0.581395349,36.36395349,43
2739,39,Kenwood,71,Auburn Gresham,Inter-Area,10.14112167,24.57138889,22.62083333,0,0.087,0.141666667,22.8495,60
2740,39,Kenwood,50,Pullman,Inter-Area,14.36535484,24.0983871,25.98387097,0,0,0.032258065,26.01612903,31
2741,39,Kenwood,42,Woodlawn,Inter-Area,3.875491221,13.19694656,11.57622137,0,0.20509542,0.101145038,11.89104962,524
2742,39,Kenwood,21,Avondale,Inter-Area,21.51121,50.03666667,41.85,0,0,5.15,47,10
2743,39,Kenwood,33,Near South Side,Inter-Area,5.701618584,16.74551201,15.47281922,0,0.562073325,0.302439949,16.37273072,791
2744,39,Kenwood,24,West Town,Inter-Area,13.13140769,45.78205128,27.90384615,0,1.713269231,0.567307692,30.2325,52
2745,39,Kenwood,28,Near West Side,Inter-Area,9.218716235,25.10744123,22.55948757,0,0.602552004,0.080202943,23.26177575,1971
2746,39,Kenwood,49,Roseland,Inter-Area,12.16726,25.37144928,25.34782609,0,0.13,0.1,25.58217391,115
2747,39,Kenwood,36,Oakland,Inter-Area,1.828853846,6.568253968,7.19047619,0,0.075091575,0.080586081,7.360805861,273
2748,39,Kenwood,56,Garfield Ridge,Inter-Area,16.00621301,25.26133829,32.45817844,0,2.743828996,0.412639405,35.65925651,538
2749,39,Kenwood,26,West Garfield Park,Inter-Area,17.27208,20.13933333,29.16,0,0,0,29.16,25
2750,39,Kenwood,44,Chatham,Inter-Area,8.340802075,23.67904564,20.3153527,0,0.168298755,0.31846473,20.80419087,241
2751,39,Kenwood,35,Douglas,Inter-Area,3.703948653,19.5134119,13.24116162,0,0.241144781,0.094276094,13.59005051,594
2752,39,Kenwood,74,Mount Greenwood,Inter-Area,18.6438,35.84444444,43.08333333,0,0,0,43.08333333,3
2753,39,Kenwood,6,Lake View,Inter-Area,14.5344219,27.69184915,29.50912409,0,1.521021898,0.401459854,31.50058394,137
2754,39,Kenwood,73,Washington Heights,Inter-Area,11.88681226,28.34481132,25.71933962,0,0.040566038,0.028301887,25.78820755,106
2755,39,Kenwood,37,Fuller Park,Inter-Area,3.549862791,13.91782946,11.46802326,0,0.165697674,0.081395349,11.75,86
2756,39,Kenwood,61,New City,Inter-Area,5.636533333,18.64854497,15.16269841,0,0.000555556,0.115079365,15.28230159,126
2757,39,Kenwood,65,West Lawn,Inter-Area,14.20556667,35.10740741,27.63888889,0,0.633333333,0,28.27222222,9
2758,39,Kenwood,64,Clearing,Inter-Area,19.35756667,27.86944444,31.97916667,0,4.766666667,0.583333333,37.37083333,12
2759,39,Kenwood,17,Dunning,Inter-Area,1.771,47,46.75,0,0,0,46.75,1
2760,39,Kenwood,27,East Garfield Park,Inter-Area,15.51100833,21.02407407,27.90277778,0,0.361666667,0.111111111,28.38944444,36
2761,39,Kenwood,25,Austin,Inter-Area,20.599306,29.21466667,34.85,0,0.151,0.64,35.651,50
2762,39,Kenwood,59,McKinley Park,Inter-Area,8.7906,23.6,22.15,0,0.74,0.2,23.09,5
2763,39,Kenwood,38,Grand Boulevard,Inter-Area,2.134899715,9.558380772,8.280360531,0,0.356963947,2.183320683,10.83962049,1054
2764,39,Kenwood,14,Albany Park,Inter-Area,24.4559,73.67222222,49.5,0,0,0.333333333,49.83333333,3
2765,39,Kenwood,68,Englewood,Inter-Area,7.011186452,21.40978495,16.79193548,0,0.040451613,0.058064516,16.89367742,155
2766,39,Kenwood,20,Hermosa,Inter-Area,10.8353,21.48333333,20.75,0,0,0,20.75,1
2767,39,Kenwood,5,North Center,Inter-Area,12.99517692,29.58974359,32.13461538,0,2.08,0.807692308,35.06076923,13
2768,39,Kenwood,12,Forest Glen,Inter-Area,11.68323333,20.82777778,33.08333333,0,1.666666667,0,34.91666667,3
2769,39,Kenwood,54,Riverdale,Inter-Area,20.5298,24.4452381,33.17857143,0,0,0,33.17857143,7
2770,39,Kenwood,69,Greater Grand Crossing,Inter-Area,5.645428409,20.58794192,16.14488636,0,0.03125,0.153409091,16.33522727,264
2771,39,Kenwood,57,Archer Heights,Inter-Area,11.71787273,23.89090909,25.13636364,0,0.181818182,0.090909091,25.40909091,11
2772,39,Kenwood,10,Norwood Park,Inter-Area,26.25373333,70.55277778,48.75,0,2,9.35,60.18333333,6
2773,39,Kenwood,53,West Pullman,Inter-Area,17.34064706,31.32908497,31.19117647,0,0.807058824,0,32.0472549,51
2774,39,Kenwood,22,Logan Square,Inter-Area,15.02553684,31.2245614,30.15789474,0,0.760526316,1.368421053,32.33947368,19
2775,39,Kenwood,52,East Side,Inter-Area,14.5797,32.1547619,26.89285714,0,0,0.214285714,27.10714286,7
2776,39,Kenwood,72,Beverly,Inter-Area,15.51415714,31.70340136,29.98469388,0,0.203469388,0.040816327,30.22897959,49
2777,39,Kenwood,2,West Ridge,Inter-Area,23.564765,34.60333333,38.525,0,0,0.9,39.425,20
2778,39,Kenwood,13,North Park,Inter-Area,13.0088,40.2462963,27.19444444,0,1.354444444,0.111111111,28.71555556,9
2779,39,Kenwood,45,Avalon Park,Inter-Area,6.916515278,20.09050926,17.93402778,0,0.459722222,0.236111111,18.62986111,72
2780,39,Kenwood,32,Loop,Inter-Area,7.694207442,18.84088554,19.10162506,0,0.82268017,0.163155911,20.12533208,2123
2781,39,Kenwood,62,West Elsdon,Inter-Area,9.150166667,29.25,24.75,0,0,0.166666667,24.91666667,6
2782,39,Kenwood,15,Portage Park,Inter-Area,21.30745556,35.47592593,39.22222222,0,0,0,39.22222222,9
2783,39,Kenwood,39,Kenwood,Intra-Area,1.43769775,8.384370827,7.746215716,0,0.335768875,1.042530046,9.151294299,3245
2784,39,Kenwood,41,Hyde Park,Inter-Area,1.696646032,9.647277863,7.4273151,0,0.303728814,3.622642527,11.38232666,2596
2785,39,Kenwood,34,Armour Square,Inter-Area,5.689455882,13.13137255,14.60661765,0,0.113235294,0.169117647,14.88897059,68
2786,39,Kenwood,23,Humboldt Park,Inter-Area,13.49619091,29.05151515,28.65909091,0,0,0.090909091,28.75,11
2787,39,Kenwood,70,Ashburn,Inter-Area,15.0717,32.74710145,30.39130435,0,0.743478261,0,31.13478261,23
2788,39,Kenwood,31,Lower West Side,Inter-Area,9.520252,20.51133333,22.28,0,0.3616,0.12,22.8216,25
2789,39,Kenwood,29,North Lawndale,Inter-Area,14.1519,24.07301587,26.77380952,0,0.497619048,0.047619048,27.31904762,21
2790,39,Kenwood,75,Morgan Park,Inter-Area,17.13559896,25.99739583,29.4375,0,0.0625,0.052083333,29.55208333,96
2791,39,Kenwood,63,Gage Park,Inter-Area,9.331807692,22.78974359,18.90384615,0,0.173076923,0.076923077,19.15384615,13
2792,40,Washington Park,66,Chicago Lawn,Inter-Area,3.48335,20.57083333,15.54464286,0,0.035714286,0.214285714,15.79464286,28
2793,40,Washington Park,17,Dunning,Inter-Area,13.55977778,60,49.75,0,0,0,49.75,9
2794,40,Washington Park,51,South Deering,Inter-Area,6.686675,22.73095238,15.5625,0,0.035714286,0.035714286,15.63392857,28
2795,40,Washington Park,16,Irving Park,Inter-Area,19.976075,33.34791667,36.3125,0,0,0,36.3125,8
2796,40,Washington Park,77,Edgewater,Inter-Area,22.07404706,32.43039216,40.10294118,0,0,0.235294118,40.33823529,17
2797,40,Washington Park,38,Grand Boulevard,Inter-Area,2.615365896,11.95876686,9.384393064,0,0.052023121,0.069364162,9.514450867,173
2798,40,Washington Park,68,Englewood,Inter-Area,2.918346154,16.48186813,9.247252747,0,0.023626374,0.076923077,9.347802198,91
2799,40,Washington Park,63,Gage Park,Inter-Area,7.1829,18.36190476,16,0,0,0.142857143,16.14285714,7
2800,40,Washington Park,30,South Lawndale,Inter-Area,11.33068462,25.08461538,26.11538462,0,0,0.019230769,26.13461538,26
2801,40,Washington Park,40,Washington Park,Intra-Area,0.978849285,4.83736089,5.991748808,0,0.07445151,0.773449921,6.853958665,629
2802,40,Washington Park,7,Lincoln Park,Inter-Area,12.63965,29.425,28.87053571,0,0.357142857,0.035714286,29.26339286,56
2803,40,Washington Park,2,West Ridge,Inter-Area,26.27425294,40.85,42.73529412,0,0,0,42.73529412,17
2804,40,Washington Park,42,Woodlawn,Inter-Area,3.059203797,12.36149789,10.73892405,0,0.187848101,0.601265823,11.54386076,158
2805,40,Washington Park,22,Logan Square,Inter-Area,13.98607,22.09666667,25.925,0,0,0,25.925,10
2806,40,Washington Park,49,Roseland,Inter-Area,6.076939597,17.33557047,15.70302013,0,0.201812081,0.204697987,16.11959732,149
2807,40,Washington Park,32,Loop,Inter-Area,9.500130992,30.40812672,27.2472314,0,0.587438017,0.117768595,27.97929752,242
2808,40,Washington Park,59,McKinley Park,Inter-Area,11.3988,24.5,21.5,0,0,0,21.5,2
2809,40,Washington Park,72,Beverly,Inter-Area,10.70113333,30.75833333,20.66666667,0,0,0,20.66666667,6
2810,40,Washington Park,57,Archer Heights,Inter-Area,11.90863333,22.93888889,26.5,0,3.883333333,0,30.71666667,3
2811,40,Washington Park,69,Greater Grand Crossing,Inter-Area,3.984262121,12.49949495,10.81439394,0,0.045454545,0.109848485,10.97348485,132
2812,40,Washington Park,8,Near North Side,Inter-Area,8.313278125,28.6077381,25.90178571,0,0.512142857,0.265625,26.70410714,224
2813,40,Washington Park,62,West Elsdon,Inter-Area,8.192216667,21.24444444,16.625,0,0,0.666666667,17.29166667,6
2814,40,Washington Park,60,Bridgeport,Inter-Area,6.718090909,16.72727273,16,0,0.354545455,0.090909091,16.49090909,11
2815,40,Washington Park,39,Kenwood,Inter-Area,2.550394149,11.92774823,9.869680851,0,0.034574468,0.042553191,9.95212766,188
2816,40,Washington Park,47,Burnside,Inter-Area,4.624277778,16.96111111,10.5,0,0,0,10.5,9
2817,40,Washington Park,28,Near West Side,Inter-Area,6.824085193,23.32743205,21.89484979,0,0.18251073,0.166845494,22.25064378,466
2818,40,Washington Park,55,Hegewisch,Inter-Area,7.666989474,37.53245614,31.05263158,0,0,0.052631579,31.10526316,19
2819,40,Washington Park,10,Norwood Park,Inter-Area,27.9013,81.99166667,44,0,0,0.5,44.5,2
2820,40,Washington Park,56,Garfield Ridge,Inter-Area,8.804195556,30.97962963,25.74444444,0,0.943333333,0.488888889,27.21,45
2821,40,Washington Park,5,North Center,Inter-Area,20.13305,35.44166667,34.125,0,0,5.625,39.75,4
2822,40,Washington Park,34,Armour Square,Inter-Area,4.911788,14.352,13.07,0,0,0.74,13.81,25
2823,40,Washington Park,36,Oakland,Inter-Area,3.696233333,14.09057971,12.57971014,0,0.043478261,64.51362319,77.13681159,69
2824,40,Washington Park,25,Austin,Inter-Area,18.23190833,31.10092593,28.95138889,0,0,0,28.95138889,36
2825,40,Washington Park,48,Calumet Heights,Inter-Area,6.203151111,21.47185185,19.47222222,0,0,0,19.48333333,45
2826,40,Washington Park,27,East Garfield Park,Inter-Area,16.68060625,23.10260417,28.953125,0,0,0,28.953125,32
2827,40,Washington Park,20,Hermosa,Inter-Area,22.19116667,34.53888889,36.83333333,0,0,0,36.83333333,3
2828,40,Washington Park,1,Rogers Park,Inter-Area,17.52175385,37.59230769,42.46153846,0,0,0,42.46153846,13
2829,40,Washington Park,13,North Park,Inter-Area,29.624,44.18333333,46,0,0,0,46,1
2830,40,Washington Park,24,West Town,Inter-Area,9.719927778,27.74537037,28.77777778,0,0,0.166666667,28.94444444,18
2831,40,Washington Park,35,Douglas,Inter-Area,4.328504959,14.07410468,13.03719008,0,0.197107438,0.243801653,13.48636364,121
2832,40,Washington Park,33,Near South Side,Inter-Area,5.604995455,19.17329545,16.51704545,0,0.303636364,0.176136364,17.00818182,88
2833,40,Washington Park,52,East Side,Inter-Area,7.690117647,42.58823529,30.57352941,0,0,0.117647059,30.69117647,17
2834,40,Washington Park,12,Forest Glen,Inter-Area,28.1428,23.66666667,42.75,0,0,0,42.75,1
2835,40,Washington Park,21,Avondale,Inter-Area,19.16973333,23.32777778,30.5,0,0,0,30.5,3
2836,40,Washington Park,19,Belmont Cragin,Inter-Area,24.633,48,42.75,0,0,0,42.75,1
2837,40,Washington Park,23,Humboldt Park,Inter-Area,18.5437,28.57536232,30.7826087,0,0.384782609,0.565217391,31.7326087,23
2838,40,Washington Park,31,Lower West Side,Inter-Area,7.468611111,16.48796296,18.72222222,0,0,0,18.72222222,18
2839,40,Washington Park,3,Uptown,Inter-Area,20.64959167,36.82916667,40.38541667,0,0,0,40.38541667,24
2840,40,Washington Park,76,O'Hare,Inter-Area,31.72236667,46.03650794,58.96428571,0,5.048571429,0.904761905,64.9652381,21
2841,40,Washington Park,50,Pullman,Inter-Area,10.90085,20.89047619,20.67857143,0,0,0,20.67857143,14
2842,40,Washington Park,73,Washington Heights,Inter-Area,10.12543636,30.36616162,22.27651515,0,0.093181818,0.03030303,22.4,66
2843,40,Washington Park,6,Lake View,Inter-Area,17.91214444,30.03580247,33.73148148,0,0.351851852,0.259259259,34.36111111,27
2844,40,Washington Park,65,West Lawn,Inter-Area,10.23477,31.36,21.875,0,0,0.1,21.975,10
2845,40,Washington Park,43,South Shore,Inter-Area,4.443379452,18.80958904,12.51027397,0,0.036986301,0.068493151,12.62260274,73
2846,40,Washington Park,58,Brighton Park,Inter-Area,13.680975,25.57291667,26.015625,0,0,0,26.015625,16
2847,40,Washington Park,71,Auburn Gresham,Inter-Area,4.871225758,19.87323232,14.76515152,0,0.03030303,0.045454545,14.84090909,66
2848,40,Washington Park,41,Hyde Park,Inter-Area,2.054696732,10.25261438,8.959150327,0,0.142058824,0.37745098,9.491732026,306
2849,40,Washington Park,37,Fuller Park,Inter-Area,1.882005263,5.610087719,6.730263158,0,0.003684211,0.078947368,6.812894737,38
2850,40,Washington Park,53,West Pullman,Inter-Area,11.73368,36.07555556,22.25,0,0,0.066666667,22.31666667,15
2851,40,Washington Park,4,Lincoln Square,Inter-Area,22.25166364,36.95757576,36.86363636,0,0,0,36.86363636,11
2852,40,Washington Park,61,New City,Inter-Area,3.8803875,13.71934524,12.41071429,0,0.107142857,0.178571429,12.69642857,56
2853,40,Washington Park,70,Ashburn,Inter-Area,7.388952941,31.29411765,19.30882353,0,0,0.058823529,19.36764706,17
2854,40,Washington Park,67,West Englewood,Inter-Area,4.678838889,17.45679012,13.29166667,0,0.223333333,0.203703704,13.7187037,54
2855,40,Washington Park,26,West Garfield Park,Inter-Area,16.699725,23.1125,27.90416667,0,0,0,27.90416667,12
2856,40,Washington Park,29,North Lawndale,Inter-Area,11.99190323,28.96612903,26.60483871,0,0.196774194,0,26.8016129,31
2857,40,Washington Park,75,Morgan Park,Inter-Area,10.53423,19.06,19.46666667,0,0.083333333,0.05,19.6,30
2858,40,Washington Park,54,Riverdale,Inter-Area,13.5976,18.66666667,29.14285714,0,0,0,29.14285714,7
2859,40,Washington Park,44,Chatham,Inter-Area,5.117091589,17.47523364,13.97663551,0,0.047196262,0.537383178,14.56121495,107
2860,40,Washington Park,15,Portage Park,Inter-Area,26.31545,43.825,42.25,0,6.64,0.5,49.64,2
2861,40,Washington Park,45,Avalon Park,Inter-Area,2.246569231,15.85384615,11.67307692,0,0.153846154,0.076923077,11.90384615,13
2862,40,Washington Park,46,South Chicago,Inter-Area,4.471465385,20.79294872,11.85576923,0,0,0.038461538,11.89423077,26
2863,41,Hyde Park,45,Avalon Park,Inter-Area,5.30817,17.7715,14.48875,0,0.1285,0.3625,15.00475,200
2864,41,Hyde Park,15,Portage Park,Inter-Area,24.10706667,40.96,44.4,0,2.533333333,0.666666667,47.73333333,15
2865,41,Hyde Park,41,Hyde Park,Intra-Area,1.429208187,7.168375679,10.10783626,0,0.453125398,1.85137237,12.44860122,10981
